text,label
أراك كل يوم وكأني لأول مرة أراك,negative
أربعة neya n'importe quoi fech t سبعة ki hethi sakr beb matar babko skobar w dra chnya أنا عايز جملة مفيدة,positive
أربعين ستة ستة و أربعين يهلك إلي كان سبب,negative
أرجع أماان,negative
أرجل من شموسه ههخ,positive
أرجل منك,positive
أرجل منك و انضف منكم يا سراق,negative
أرجل واحدة في تونس,positive
أرجوا التفسير بجد حابب الأغنية لحن و أداء بس بجد صعب على الفهم أخوكم من مصر,positive
أرجو دعم قناتي بالإشتراك و تفعيل جرس التنبيهات شكرا,positive
أرجوك يا أخي العزيز مقداد راجع روحك و شوف السبب علاش إلي وليت مكرز و ما فماش ما امسط منك,negative
أرجوك يا صديقي لا تتوقع مني أن اكون دوما جيدا وطيبا ومحبا هنالك أيام سأكون فيها باردا شارد الذهن صعب الفهم,positive
أرجوكي لا تحرمينا من مقالاتك ألف شكر,positive
أرض أرضي وتراب لأجدادي تحيا الياسمن ياتونس الأبيه على العروبه الأسلاميه,positive
أرض النفاق,negative
أرضي علينا يا لميما,positive
أرفع الحصانة ويلزم المحاسبة,positive
أروع المومثلين إتوانسة أو يستحق الجائزة,positive
أروع مسلسل تونسي سفتو في حياتي روععة أما خسارة خلاصو بدر لي قتل بوه,positive
أرى أن الكتاب أقل من المروج له بكثير ربما حتى في طريقة العرض التي لا تناسب تنظير تشومسكي يعني في المعتاد هناك نظرية يعقبها تحليل أمثله تاريخية سريعة الكتاب يفرض مقاطع كاملة للحديث بعشوائية نسبية عن تجارب سلفادور جواتيمالا نيكاراجوا ربما مفيد لمن لم يقرأ أبدا عن هذه التجاربز ربما الاستفادة الحقيقية التي خرجت بها من الكتاب هو إجابة السال لماذا تم ترك اليابان لتنهض مرة أخرى كيف تم إحكام السيطرة عليها الإجابة كانت في أنه بعد تدميرها إما تركها لتبني نفسها من جديد تقع تحت طائلة قوى المنطقة أو تكون هي نفسها قوة مضافة لأمريكا في المنطقة تتحكم فيها أمريكا بالتحكم في البترول الذي يتم ضخه في اليابان مجرد توازنات قوى في المنطقة في العموم ارى الكتاب ضعيف جدا علميا ربما هو مجرد تأريخ عام ربما كل ذلك ببسبب أنه تم تجميعه من محاضرة محاضرات لتشومسكي ولم يكتبه بنفسه لأنه على خلاف ذلك يجدي التنظير إثبات النظرية بالتاريخ,negative
أرى انها ليست مجموعه قصصية بل شعرت وكأن الكاتب يعطي امثال ليوصل الي القراء بعض التعريفات عن امراض نفسيه ثانيا لم اعجب بفكره الدكتور الذي يجوب العالم لانه الوحيد القادر على حل القضايا الغامضه الدكتور الخارق ثالثا لم اعجب بفكره سهوله وسرعه حله للقضيه مما جعلها تفقد عنصر التشويق والاثاره والغموض رابعا عند قراءتي اشعر وكان هناك شيء ناقص في اسلوب الكتابه يجعل من الفكره الجميله فكره جيده خامسا النهايه حين اخبره انه قتل فهل علم انه سيقتل قبل ان يقتل وذللك لانه الدكتور الخارق ام ماذا,negative
أرى ب عينيك إمتداد ملامحي و بين أصابعك ألف إعزوفة تراقص مشاعري و تحتضن ترآنيمي,positive
أريد أن أقول لك انك احسن فناني الراب أنا أحد المعجبين بك و اتمنى ان توفق مي مسيرتك الفنية,positive
أريد أن تصبح قناتي هيا مورد رزقي لا تبخلوا عنى بالاشتراك,positive
أريك وأعرف أني اريد المحال,negative
أزعجني عدم وجود أسماء لأبطال الرواية وعدم ذكر أسماء للقرية المخيم وللبلد الذي يسكنه الحبيب تحوي الرواية الكثير من التشبيهات والوصف الرومانسي الذي أثقل القراءة تداخل الوصف عن شخصيات مختلفة في نصف الأحداث المهمه يشتت القارئ حسب رأيي قصة الصحافية غير جذابة بالنسبة لي أما قصة يافا تبت بطريقة جذبتني أكثر لكنها بالنهاية قصة مكرره أحداثها متوقعه جد يعطيك العافية نبال سأستمر بقراءة أعمالك لانه إيه في أمل بشبابنا الفلسطيني تحياتي,negative
أزلام التجمع المنحل ليس لهم مكان لا في الحاضر ولا في المستقبل,negative
أزللع الجيفة يا قرودة,negative
أسئلتك ياسر تافه و ماتعرش تحاور الضيف ننصحك إخدم الأسئلة بالباهى قبل ما تبدا الحلقة,negative
أساطير أين أنتم,positive
أسال نفسك كم واحد او واحدة نقذتهم فى عمرك كله كم هل نقذت ذات يوما يتيم أرملة تربى ايتام رجل عاجز عن العمل جائع مطلقة معيلة مسكين,negative
أساند الدكتور لطفي لمرايحي شخص محترم ونزيه و الأهم فاهم وحامل لمشروع رئيس جمهورية بإمتياز,positive
أستاذة أعطت دروس لعبيد الجاه و المال,negative
أستاذي العزيز تحية اكبار و تقدير من تلميذتك الترشيحية بالمرسى,positive
أستاذي العزيز سعيدة جدا لرؤيته من جديد تصلك هذي التحية من إحدى ترشيحيات المرسى,positive
أستاذي العزيز في مدرسة ترشيح المعلمات بالمرسى آخر دفعة لنا معه أجمل الذكريات متعة كانت حصصه,positive
أستطيع أن أعتبره مقال طويل جيد جدا ليس كتابا بالمعنى المتعارف عليه كلام تم كتابته بصدق في حالة غضب كان من المحتمل أن يصبح أكثر عمقا أهميه لو صبر الكاتب بعض الوقت قبل نشره أعطى لنفسه فرصه أكبر للأستفاضه التعمق طرح نماذج فعليه من المناهج الدراسيه عمل مقارنات علميه بينها بين الوقائع كذلك مقارنات بين أسلوب ما يدرس في مراحل بعينها مع بلدان أكثر ناجحا في هذا المجال,negative
أستغرب لماذا في اوروبا تقول ما تريد او تتبع ما تريد شعوب تركت هاذه الترهات منذ زمن و العرب مازلو يتناقشون عن شخص فعلة مسرحية سبحان ربي هل الملة هل عقولهم متوقفة ام التركيبة الجينية متبدلة عند العرب,negative
